lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,Party || 1 || მიხეილ ანთაძე,Party || 10 || შალვა ნათელაშვილი,Party || 13 || ზვიად მეხატიშვილი,Party || 17 || გიორგი ლილუაშვილი,Party || 18 || აკაკი ასათიანი,Party || 2 || დავით ბაქრაძე,Party || 21 || კახა კუკავა,Party || 22 || ოთარ მეუნარგია,Party || 23 || ირაკლი გორგაძე,Party || 25 || დავით უსუფაშვილი,Party || 27 || ზვიადი ბაღდავაძე,Party || 28 || მიხეილ სალუაშვილი,Party || 30 || ზვიად იაშვილი,Party || 31 || თამარი ცხორაგაული,Party || 35 || გელა ხუციშვილი,Party || 36 || ზურაბ ჯაფარიძე,Party || 4 || ვახტანგ გაბუნია,Party || 40 || ლევანი ჩხეიძე,Party || 48 || სალომე ზურაბიშვილი,Party || 49 || ბესარიონ თედიაშვილი,Party || 5 || გრიგოლ ვაშაძე,Party || 51 || გიორგი ანდრიაძე,Party || 58 || კახაბერ ჭიჭინაძე,Party || 62 || ვლადიმერ ნონიკაშვილი,Party || 65 || თეიმურაზ შაშიაშვილი,Party || 999 || Other
41.63542939139669,45.58862867050016,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,მზისგულის,მზისგულის საჯარო სკოლა,სოფ. მზისგული,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_11_35.html,11,35,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#11 საგარეჯო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,490,256,234,306,3,15,3,291,0,7,0,0,1,51,6,0,0,1,0,0,0,0,0,0,0,0,148,0,75,0,0,0,2,0
41.7185953,44.768300400000044,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,162-ე საჯარო სკოლა,"ფანასკერტელის ქ. N12, I სართ",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_3_72.html,3,72,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#3 საბურთალო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1358,600,758,762,3,36,3,726,1,6,0,0,2,32,10,1,0,70,0,2,0,0,2,56,1,3,312,0,208,14,1,1,4,0
42.08881607536599,42.761160135269165,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,წითელხევი,სოფ.წითელხევის კულტურის სახლი,სოფ.წითელხევი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_52_26.html,52,26,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#52 ბაღდათი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,778,392,386,440,3,9,3,431,0,8,1,0,0,69,2,0,0,6,1,2,1,0,0,1,0,0,127,1,211,0,0,0,1,0
41.67098131754604,45.618755806607055,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,შიბლიანის,შიბლიანის საჯარო სკოლა,სოფ. შიბლიანი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_11_36.html,11,36,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#11 საგარეჯო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,402,197,205,235,3,3,3,232,0,9,0,0,0,62,2,0,0,2,0,0,0,0,0,0,0,2,65,1,85,4,0,0,0,0
41.676534014964396,44.851523637771606,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,99-ე საჯარო სკოლა,დიდგორის 1,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_5_26.html,5,26,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#5 ისანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1648,699,949,740,3,26,3,713,1,37,1,0,3,49,21,0,0,30,3,2,0,0,1,37,0,2,211,1,293,15,1,0,5,0
41.586159486719886,41.64811329771726,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#22 საჯარო სკოლა ( ყოფ. შარაბიძეების საჯარო სკოლა ),ფ. ხალვაშის გამზირი #330,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_87.html,79,87,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1429,672,757,664,2,23,3,637,1,29,0,0,0,89,1,0,0,20,0,1,0,0,0,4,0,0,160,1,324,3,0,0,4,0
42.06909251429546,42.59785636613162,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ბზვანის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ბზვანი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_53_6.html,53,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#53 ვანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1151,585,566,594,3,20,3,574,0,10,0,0,0,115,2,0,0,2,0,1,0,0,0,0,1,2,234,1,204,0,0,1,1,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,შვედეთის სამეფო,ქ. სტოკჰოლმი,"საქართველოს საელჩო, კარლავეგენ 60, მე-2 სართული, 11449",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_87_50.html,87,50,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#87 საზღვარგარეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,0,0,0,56,3,1,3,55,0,2,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,9,0,30,1,0,0,0,0
42.414074808423045,42.38067269325256,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,N37 მარტვილის საარჩევნო უბანი,მარტვილის N1 საჯარო სკოლა,მარტვილი. მშვიდობის ქ.N11,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_65_37.html,65,37,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#65 მარტვილი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,582,249,333,265,3,7,3,258,1,5,0,0,0,11,4,0,0,3,0,0,0,4,0,1,0,2,137,0,90,0,0,0,0,0
41.7944031,44.8016811,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#14 ბაგა–ბაღი,ავჭალა.სარაჯიშვილის ქ #13ა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_10_15.html,10,15,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#10 გლდანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,894,378,516,377,3,9,3,368,0,17,0,1,1,33,8,1,0,9,0,1,0,1,9,15,3,0,143,1,118,3,0,1,3,0
41.725493773662386,44.71429109573364,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,(JLC) ჯლს-ი სკოლა,ე.მინდელის ქ. №3,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_2_74.html,2,74,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#2 ვაკე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,908,375,533,485,3,14,3,471,0,20,0,0,1,34,10,0,0,28,0,1,0,1,1,35,0,0,181,0,143,12,0,0,4,0
41.557470290972006,42.432307625131216,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ვერნების საარჩევნო უბანი,სასოფლო კლუბი,სოფ.ვერნები,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_84_36.html,84,36,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#84 ხულო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,407,204,203,201,3,2,3,199,1,5,0,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,102,1,56,0,0,0,2,0
