lat,lng,info,name,year,map_name,address_1,address_2,address_3,address_4,cancelled,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,election_numeric_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,CAND || 10 || საქართველოს ლეიბორისტული პარტია,CAND || 12 || „ჩვენი გაერთიანებული საქართველო“,CAND || 16 || „შეცვალე საქართველო“,CAND || 17 || „საქართველო“,CAND || 20 || თავისუფალი საქართველო,CAND || 21 || ტრიბუნა,CAND || 23 || „ჩვენ“,CAND || 25 || „გახარია საქართველოსთვის“,CAND || 26 || „მემარცხენე ალიანსი“,CAND || 27 || ქართველ ერთობა,CAND || 3 || „საქართველოს ერთობისა და განვითარების პარტია“,CAND || 36 || „გირჩი“,CAND || 4 || კოალიცია ცვლილებისთვის გვარამია მელია გირჩი დროა,CAND || 41 || ქართული ოცნება,CAND || 5 || „ერთიანობა-ნაციონალური მოძრაობა“,CAND || 6 || „ევროპელი დემოკრატები“,CAND || 8 || „საქართველოს პატრიოტთა ალიანსი“,"CAND || 9 || „ძლიერი საქართველო-ლელო, ხალხისთვის, თავისუფლებისთვის!“",CAND || 999 || Other
41.878324614861, 45.59961645619282,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბუშეტის საჯარო სკოლის შენობა,ბუშეტის საჯარო სკოლის შენობა,სოფ.ბუშეტი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/881443db-5d6e-4138-8f20-b306ad3a9d39,17,00.17.15,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,923,448,475,667,0.8333333333333333,14,1,653,3,0,3,0,1,0,0,21,1,1,0,11,30,412,96,1,15,58,0
41.886775669624456, 45.588133335113525,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ.ქვემო ხოდაშენი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ae98fce9-cb7d-422c-9167-5f2ee7d26f12,17,00.17.16,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1121,547,574,691,1,,,672,3,0,2,1,1,0,0,24,0,3,3,9,47,399,89,3,21,67,0
41.89471981196472, 45.575132973883676,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კულტურის სახლი,კულტურის სახლი,სოფ.წინანდალი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f5fd5c23-e282-4f5f-9d8b-d972ebf173cf,17,00.17.17,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,964,474,490,633,0.8333333333333333,8,0.8333333333333333,625,2,1,1,1,0,1,0,20,0,1,1,19,56,362,71,3,21,65,0
41.89497443527635, 45.5757205745217,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბიბლიოთეკის შენიბა,ბიბლიოთეკის შენიბა,სოფ.წინანდალი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7a9975ab-2845-447f-a7aa-863ad64961a4,17,00.17.18,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1407,664,743,938,1,12,1,926,6,1,6,0,0,0,0,49,1,2,3,23,89,466,148,13,28,91,0
41.92116346499527, 45.58252541855875,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ კონდოლი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bd551473-c55f-4c5c-a97c-0acdc51ad829,17,00.17.19,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1850,939,911,1102,1,2,0.8333333333333333,1082,8,0,6,2,2,1,0,38,1,1,1,4,63,683,129,7,37,99,0
41.897448093601334, 45.550724637869195,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ.კისისხევი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6066d035-4895-42ec-8526-29e4e82ab651,17,00.17.20,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1699,821,878,,,23,1,1083,7,1,5,0,2,1,0,57,0,3,2,11,92,586,196,7,23,90,0
41.91444185973692, 45.54758894067957,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ.ნასამხრალი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0127e5a6-8e2a-480d-a41b-74ee9242b855,17,00.17.21,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,455,218,237,297,1,1,1,296,2,1,2,0,1,0,0,5,0,0,0,2,23,206,34,0,2,18,0
41.90929000136718, 45.50523072355645,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ.შალაური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/74d9363b-b8c7-454e-bc4d-dbe6840331c4,17,00.17.22,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1870,876,994,1214,1,24,1,1190,11,1,4,0,2,0,1,56,0,4,2,18,138,628,161,5,36,123,0
41.92545627491515, 45.49058518273756,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კულტურის სახლის შენობა,კულტურის სახლის შენობა,სოფ კურდღელაური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/15b95132-09b3-4885-b3d4-1b8918333a80,17,00.17.23,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1959,941,1018,1232,1,15,0.8333333333333333,1217,9,0,9,2,2,2,0,42,1,3,1,23,117,539,309,7,45,106,0
41.92611559134294, 45.4842624563091,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლის შენობა,საჯარო სკოლის შენობა,სოფ.კურდღელაური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6c00e8f8-792a-48ea-8439-070850bf03e1,17,00.17.24,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,თელავი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1332,635,697,840,1,7,1,833,7,1,13,0,2,0,0,30,0,0,1,10,59,344,264,4,15,83,0
